house_id,area_sqft,bedrooms,bathrooms,stories,garage_spaces,age_years,distance_to_center_km,neighborhood,has_pool,has_garden,school_rating,crime_index,renovated,price
1394,3003,2,1,1,2,14,0.5,Green Valley,0,0,8,7.0,0,407500
1395,1514,4,2,1,3,27,16.4,Hillcrest,0,0,1,5.1,0,161600
1396,2167,3,2,1,1,12,2.7,Old Town,0,0,4,2.3,0,266900
1397,946,5,3,2,2,27,19.0,Downtown,0,1,4,9.9,0,185900
1398,1151,5,5,1,1,55,3.8,Riverside,0,0,4,3.3,1,212800
1399,1505,3,3,2,2,55,3.6,Downtown,1,1,3,8.5,0,235100
1400,2186,3,2,2,0,23,10.5,Lakeside,0,0,4,5.8,0,338000
1401,2101,4,4,2,2,32,1.2,Riverside,0,1,10,1.2,1,370000
1402,1958,2,2,1,2,44,14.0,Downtown,0,1,10,4.7,1,305000
1403,780,3,2,1,2,40,10.4,Hillcrest,1,0,10,2.1,0,171300
1404,2422,2,2,3,1,28,11.4,Hillcrest,0,0,10,3.2,0,289300
1405,1291,3,3,2,3,27,1.4,Hillcrest,0,1,9,6.2,1,275900
1406,2688,4,2,1,1,25,7.9,Green Valley,1,1,2,7.0,0,333800
1407,2826,4,3,2,2,23,4.0,Riverside,0,0,9,7.0,0,410900
1408,2254,3,2,2,2,28,0.5,Riverside,0,1,3,9.4,0,329800
1409,2344,5,5,3,2,34,0.5,Riverside,0,1,7,6.4,0,369800
1410,1106,2,1,1,0,10,4.8,Riverside,1,0,10,1.9,0,191600
1411,3220,3,3,1,2,50,18.8,Riverside,0,0,4,7.5,1,346900
1412,1920,4,3,2,1,10,10.7,Hillcrest,0,1,9,6.6,0,303800
1413,2350,3,3,1,2,46,0.9,Downtown,0,0,7,9.0,0,349700
1414,1328,4,3,3,3,42,8.9,Green Valley,0,1,8,2.7,0,239300
1415,1764,2,2,2,0,17,12.1,Downtown,0,1,10,4.9,1,283700
1416,1147,4,3,3,2,42,0.5,Hillcrest,1,1,6,8.4,1,273900
1417,1668,2,2,2,2,45,1.4,Lakeside,0,1,4,4.2,0,268000
1418,1809,3,2,2,2,35,3.9,Old Town,0,1,10,1.3,0,216600
1419,1941,2,1,3,0,20,11.6,Hillcrest,0,1,7,9.7,0,255200
1420,2568,4,2,3,2,27,1.7,Downtown,1,1,10,3.6,0,501000
1421,2064,1,1,3,0,32,2.6,Lakeside,0,1,3,8.8,1,346200
1422,1934,6,5,1,2,3,0.5,Hillcrest,1,0,7,5.1,0,355600
1423,1821,3,3,1,2,56,1.7,Hillcrest,0,0,1,8.3,0,217500
1424,2906,2,2,1,0,28,1.0,Green Valley,1,1,1,1.2,1,459900
1425,1482,3,3,2,2,19,3.3,Green Valley,0,1,8,4.2,0,307800
1426,2454,3,3,2,2,4,13.5,Lakeside,0,1,10,6.2,1,452100
1427,721,2,2,1,2,19,1.7,Hillcrest,0,1,10,2.9,0,201700
1428,1317,4,3,1,2,57,5.6,Downtown,0,1,10,4.9,0,247300
1429,2026,4,4,2,0,47,22.7,Hillcrest,0,1,10,9.1,0,270200
1430,1711,4,4,2,1,35,0.5,Hillcrest,0,1,4,5.2,1,278300
1431,3454,5,3,2,2,20,4.4,Hillcrest,0,1,1,6.1,1,445200
1432,3219,4,4,3,0,57,18.6,Downtown,0,0,8,2.5,0,445600
1433,964,2,1,1,1,15,11.5,Hillcrest,0,1,9,8.6,0,150400
1434,1211,3,3,2,2,41,11.8,Downtown,0,0,4,2.3,0,194100
1435,1722,3,2,1,2,0,26.7,Downtown,0,1,9,9.3,1,328100
1436,2757,3,3,1,1,47,5.1,Lakeside,1,1,5,1.0,0,471300
1437,2425,3,3,1,0,17,4.1,Riverside,0,1,10,8.1,0,333900
1438,1980,3,3,1,1,12,2.0,Green Valley,0,1,2,6.6,1,339600
1439,1022,4,2,2,2,21,7.0,Hillcrest,0,0,9,9.4,0,187000
1440,1336,3,3,2,1,12,3.4,Lakeside,0,0,5,9.8,0,294900
1441,500,4,2,1,3,22,11.5,Downtown,0,0,10,7.5,1,194000
1442,956,4,4,3,1,13,7.6,Hillcrest,0,1,10,9.8,1,183100
1443,2036,1,1,2,1,59,40.0,Lakeside,0,1,8,8.8,1,200900
1444,2236,6,4,1,1,46,9.9,Green Valley,0,0,3,2.5,0,292700
1445,1085,2,1,2,3,30,8.2,Hillcrest,0,1,5,7.6,0,169600
1446,1861,3,2,3,3,48,7.8,Green Valley,0,1,1,8.8,0,256500
1447,2697,1,1,2,1,6,1.8,Riverside,1,0,10,7.3,0,392900
1448,1892,3,2,2,1,27,5.0,Green Valley,1,1,9,1.1,1,336800
1449,1634,4,2,2,1,5,8.9,Hillcrest,1,1,10,3.3,1,280300
1450,2139,3,3,1,1,33,5.1,Green Valley,0,0,1,3.3,0,284700
1451,2093,5,3,2,3,53,12.9,Riverside,0,1,5,5.3,0,297700
1452,1847,2,1,1,3,26,8.3,Green Valley,0,0,8,4.5,1,333600
1453,1508,5,3,2,2,13,40.0,Downtown,0,1,7,4.0,0,242400
1454,1569,4,4,1,2,36,13.3,Lakeside,0,1,2,9.4,0,250600
1455,1852,2,1,2,2,41,10.8,Lakeside,1,1,3,9.8,0,262300
1456,1501,2,2,1,2,11,13.5,Lakeside,0,0,2,9.5,0,213000
1457,2536,2,2,2,3,41,1.2,Old Town,0,0,8,3.5,1,309100
1458,2294,4,3,2,2,54,4.1,Old Town,0,1,6,9.5,1,231900
1459,2401,3,2,2,2,18,2.4,Old Town,0,1,2,1.3,1,286700
1460,2918,6,6,2,1,26,11.0,Hillcrest,0,0,5,2.8,0,409300
1461,2671,2,2,2,2,5,6.9,Green Valley,1,1,7,5.5,0,385800
1462,2583,4,4,2,3,57,10.4,Old Town,1,1,5,5.5,0,303200
1463,2007,3,2,1,1,1,6.0,Riverside,0,1,9,1.0,0,318000
1464,1697,1,1,2,3,32,23.3,Riverside,0,0,9,7.0,0,198300
1465,3068,4,2,2,0,6,4.1,Hillcrest,0,1,9,2.9,1,454700
1466,1432,4,4,2,2,47,2.9,Old Town,0,0,5,6.2,0,187400
1467,1462,2,2,2,2,51,2.6,Lakeside,0,1,10,2.4,0,264700
1468,1324,3,2,2,3,53,9.0,Green Valley,0,1,3,4.8,1,194600
1469,1921,2,2,2,1,56,8.8,Lakeside,0,1,10,6.4,1,281800
1470,2032,2,1,1,1,4,3.7,Hillcrest,0,1,6,8.5,0,253600
1471,2369,3,2,1,1,16,5.5,Hillcrest,0,0,9,5.1,0,337000
1472,1679,3,3,3,0,41,3.0,Old Town,0,0,6,2.0,0,217400
1473,849,2,1,1,2,3,9.3,Riverside,0,0,2,2.2,0,104400
1474,1977,3,3,2,1,30,6.2,Lakeside,0,0,1,1.1,0,317000
1475,2338,6,5,1,2,21,8.2,Hillcrest,0,0,5,8.0,0,359700
1476,1820,3,3,2,0,48,14.2,Downtown,0,0,3,1.8,1,267200
1477,1729,3,3,1,1,11,5.0,Riverside,0,1,1,5.5,0,248100
1478,2112,2,2,2,2,59,2.4,Green Valley,0,0,1,3.0,0,250600
1479,2590,1,1,2,2,26,6.3,Lakeside,0,1,3,5.2,0,396700
1480,1766,4,4,2,2,37,2.3,Riverside,0,1,1,2.1,1,309700
1481,1021,2,2,1,2,57,8.4,Green Valley,0,1,9,2.4,0,157500
1482,1492,4,3,1,1,3,2.8,Hillcrest,0,1,5,6.4,1,274700
1483,1711,2,1,2,3,49,2.2,Green Valley,0,1,1,1.3,1,240400
1484,812,3,3,2,1,16,14.3,Riverside,0,1,8,4.0,1,208000
1485,2225,4,4,2,1,34,10.4,Lakeside,1,1,2,1.8,0,403200
1486,1380,4,4,2,1,20,19.6,Green Valley,0,1,2,7.5,1,207700
1487,2081,3,2,1,2,54,7.9,Hillcrest,0,1,8,1.4,1,285000
1488,1909,4,2,2,2,37,31.6,Old Town,0,1,2,6.2,1,191800
1489,1630,3,2,3,1,10,6.5,Downtown,1,1,8,4.4,0,334600
1490,2697,4,4,2,1,33,21.5,Green Valley,0,0,10,6.1,1,386900
1491,1492,4,4,2,1,49,15.4,Green Valley,1,0,9,1.4,0,252300
1492,1431,4,4,1,0,14,1.7,Hillcrest,0,1,6,2.5,0,266200
1493,1962,3,3,1,2,1,11.9,Lakeside,0,1,2,2.3,0,368500
1494,2263,2,2,2,2,3,3.5,Downtown,0,0,3,9.3,0,378100
1495,1800,1,1,2,3,35,3.5,Lakeside,1,1,3,8.8,0,335000
1496,1261,3,2,1,1,58,6.6,Downtown,1,1,3,8.9,0,195300
1497,2181,3,2,2,0,17,3.2,Hillcrest,0,0,6,8.0,0,278000
1498,2133,3,2,2,2,9,0.5,Green Valley,0,1,1,2.1,0,360400
1499,2942,2,2,1,2,35,0.5,Old Town,0,1,7,4.2,0,270600
1500,1679,3,2,1,1,55,1.8,Downtown,0,1,3,8.7,1,236000
1501,1918,3,2,2,2,42,27.5,Hillcrest,0,1,9,1.4,0,237300
1502,1489,1,1,2,2,30,4.9,Hillcrest,0,1,10,1.7,0,237500
1503,982,4,2,1,1,38,2.5,Downtown,0,1,8,3.0,0,217000
1504,1842,3,2,2,3,32,23.1,Downtown,0,0,9,4.2,0,296400
1505,2268,2,2,1,1,34,8.2,Hillcrest,0,0,10,6.4,0,248200
1506,1243,3,2,1,1,32,7.9,Downtown,0,0,8,9.9,0,190900
1507,1429,4,4,2,2,51,6.8,Downtown,0,1,5,6.2,1,274400
1508,1154,2,2,2,2,20,3.4,Green Valley,1,1,3,3.1,0,260700
1509,2538,3,3,2,1,46,7.0,Old Town,0,0,8,7.0,0,270300
1510,1452,4,4,1,2,53,3.5,Downtown,0,0,3,8.3,1,252700
1511,2119,2,1,1,1,20,15.2,Old Town,0,1,9,2.6,0,244800
1512,1325,3,3,2,3,1,0.7,Lakeside,0,1,5,1.2,0,335200
1513,1842,5,3,2,1,25,0.5,Lakeside,0,0,7,6.1,1,359900
1514,1456,4,2,3,1,21,0.5,Green Valley,0,1,1,1.1,0,269900
1515,509,3,3,1,0,1,1.3,Lakeside,1,1,1,8.9,0,183800
1516,1843,1,1,1,2,34,10.0,Lakeside,0,1,5,6.7,0,267900
1517,2090,5,4,2,2,19,1.6,Old Town,0,0,9,9.4,0,265700
1518,654,6,5,2,1,11,1.6,Hillcrest,0,1,5,3.2,1,200600
1519,1704,4,4,1,3,20,0.5,Hillcrest,0,1,5,2.3,0,256300
1520,1562,2,2,2,1,54,40.0,Lakeside,0,0,3,5.4,0,165800
1521,1207,4,3,2,1,45,3.7,Lakeside,0,1,2,2.4,0,215100
1522,1662,4,4,1,2,37,12.8,Lakeside,1,1,6,5.8,0,330400
1523,733,3,3,1,1,10,14.7,Downtown,0,1,9,7.1,0,149900
1524,1938,6,4,2,2,51,1.7,Green Valley,0,1,10,3.2,0,355900
1525,2452,4,2,2,2,15,4.4,Hillcrest,0,1,4,8.7,0,335000
1526,1106,1,1,1,1,49,10.4,Lakeside,0,1,5,4.9,1,180300
1527,1764,3,2,2,0,43,0.8,Green Valley,1,1,8,3.4,0,293900
1528,2584,6,6,1,3,8,8.8,Downtown,0,0,4,2.0,0,466800
1529,1867,6,4,2,2,19,2.7,Green Valley,0,1,8,6.6,1,323300
1530,1515,5,4,2,2,20,9.4,Lakeside,0,1,9,5.3,0,345500
1531,1299,2,2,2,1,48,14.3,Lakeside,0,0,8,2.3,0,201500
1532,1898,3,3,1,0,45,13.6,Green Valley,0,1,6,9.8,1,250600
1533,1727,4,3,3,1,57,14.5,Hillcrest,0,0,5,9.1,0,189600
1534,2147,1,1,2,1,3,4.0,Old Town,0,0,5,9.0,0,226800
1535,964,5,4,1,0,45,5.6,Green Valley,0,0,1,8.8,0,138500
1536,2392,3,2,1,2,33,10.0,Downtown,0,0,7,2.7,0,355000
1537,1578,4,4,1,1,20,11.1,Riverside,0,0,7,7.6,1,252200
1538,2153,4,3,1,2,42,19.2,Riverside,0,0,10,4.9,1,300300
1539,1403,3,3,2,1,31,8.9,Riverside,0,1,8,7.3,0,221100
1540,1086,5,5,2,1,10,11.0,Riverside,0,1,7,2.5,0,229400
1541,1488,2,1,2,0,30,2.9,Downtown,0,0,9,5.0,0,239700
1542,1275,3,2,2,3,51,25.7,Old Town,0,1,1,4.0,1,157600
1543,1594,3,2,1,2,32,3.6,Old Town,1,0,1,6.2,1,205200
1544,2156,4,4,1,1,36,0.7,Old Town,0,1,2,8.5,0,240000
1545,2393,4,2,1,2,49,12.1,Old Town,0,1,4,2.3,0,250800
1546,1912,3,2,2,2,49,0.5,Riverside,0,1,6,8.2,1,295400
1547,1503,3,3,1,2,17,11.2,Riverside,0,0,2,8.3,0,224100
1548,1552,2,2,1,2,19,5.6,Downtown,0,1,9,6.9,0,311200
1549,2126,1,1,2,1,3,3.7,Green Valley,1,0,7,2.7,0,339800
1550,2425,3,2,2,2,26,6.5,Downtown,0,0,2,4.1,0,354600
1551,1622,1,1,1,2,12,25.0,Old Town,0,1,3,5.2,0,170800
1552,1731,3,3,1,1,27,13.7,Hillcrest,0,1,3,5.8,0,201900
1553,1387,5,4,2,2,16,13.0,Riverside,0,0,9,7.1,0,257700
1554,1914,4,3,2,1,17,3.8,Hillcrest,0,1,10,8.2,0,302500
1555,2326,3,3,1,2,48,3.5,Downtown,0,0,4,7.2,0,344500
1556,500,5,5,2,2,37,7.3,Hillcrest,0,0,6,4.0,0,111900
1557,1941,6,5,2,2,25,11.9,Downtown,0,1,6,9.8,0,336800
1558,1497,4,4,2,2,28,5.3,Riverside,0,1,8,1.5,0,263600
1559,520,3,3,2,2,8,2.7,Downtown,0,0,10,4.9,0,185100
1560,1973,5,4,2,1,28,1.1,Riverside,0,0,4,8.5,0,312900
1561,1751,4,3,1,2,1,0.9,Hillcrest,0,0,8,7.0,1,310400
1562,2003,4,4,1,3,10,6.3,Riverside,0,0,10,10.0,0,299800
1563,1049,3,3,2,0,59,6.7,Old Town,0,1,3,8.1,0,72500
1564,2975,3,3,1,1,24,16.3,Downtown,0,0,1,4.1,0,395600
1565,1861,3,3,2,3,14,0.6,Old Town,0,0,9,7.0,0,258900
1566,1611,3,2,2,0,14,8.1,Hillcrest,0,1,8,3.9,0,263200
1567,2638,3,2,2,2,26,23.8,Riverside,0,0,6,6.4,0,332100
1568,2159,3,2,2,2,0,1.1,Old Town,0,1,5,2.7,0,267600
1569,2258,4,2,3,2,52,3.9,Hillcrest,0,0,7,8.1,0,280700
1570,2440,2,2,1,2,58,15.5,Riverside,1,0,2,9.9,0,260300
1571,661,2,2,2,0,5,4.3,Hillcrest,0,0,1,3.8,0,164900
1572,2718,2,2,1,0,36,0.7,Riverside,0,1,8,8.1,0,377100
1573,1609,4,4,1,1,42,3.8,Downtown,0,1,8,7.7,1,296400
1574,1957,1,1,2,2,43,2.0,Green Valley,0,0,5,8.5,0,233200
1575,2308,3,3,1,0,47,40.0,Downtown,0,1,2,7.2,1,241300
1576,1408,2,2,2,1,26,7.2,Lakeside,0,1,8,6.4,0,270200
1577,1975,1,1,3,1,21,4.9,Lakeside,0,1,9,9.2,0,358100
1578,2220,5,5,1,2,19,7.7,Old Town,1,1,1,5.5,0,257000
1579,1777,3,2,1,2,50,5.7,Lakeside,1,0,9,8.2,0,349900
1580,2072,5,4,2,2,38,0.7,Old Town,0,1,9,7.1,1,273300
1581,917,3,2,2,1,50,40.0,Green Valley,0,1,10,1.7,0,115700
1582,1144,6,6,2,3,54,8.9,Lakeside,0,0,2,5.6,1,261700
1583,1167,2,1,2,1,10,19.4,Lakeside,1,0,8,1.5,0,233400
1584,2004,3,2,2,1,53,0.5,Green Valley,0,0,8,7.6,1,319900
1585,3859,2,1,1,3,32,16.3,Old Town,1,0,3,5.5,1,392500
1586,1945,4,2,2,3,33,12.3,Lakeside,0,1,3,4.8,1,393900
1587,1719,2,1,1,1,32,2.3,Hillcrest,0,1,10,6.5,1,268800
1588,1765,3,3,1,1,53,6.2,Old Town,0,1,6,7.7,0,198800
1589,2341,2,1,3,1,55,3.5,Old Town,1,1,1,3.3,0,240400
1590,2193,2,2,1,0,0,5.1,Old Town,0,1,2,7.3,0,225200
1591,1169,5,4,1,0,44,28.9,Riverside,0,0,3,5.9,0,167300
1592,2359,4,3,2,0,39,2.2,Hillcrest,0,1,9,1.6,0,322700
1593,1787,4,3,1,2,10,10.1,Riverside,0,1,6,9.0,1,300200
1594,2250,6,4,2,1,11,16.1,Lakeside,1,0,9,9.6,1,458900
1595,701,5,3,2,0,36,2.7,Hillcrest,0,1,7,7.3,1,151900
1596,945,2,2,2,2,14,7.6,Old Town,0,1,10,5.2,0,188900
1597,2128,3,2,2,1,0,37.0,Green Valley,0,1,2,9.0,1,267400
1598,810,3,3,2,2,48,11.4,Downtown,1,0,2,5.3,0,153500
1599,2014,5,3,3,2,57,11.3,Hillcrest,0,0,4,5.9,1,247900
1600,1986,1,1,1,2,29,0.5,Hillcrest,0,0,2,8.0,1,236600
1601,1880,4,3,1,1,31,5.7,Green Valley,0,1,6,6.6,1,324200
1602,1996,2,2,1,2,33,3.0,Riverside,1,1,10,3.3,0,299800
1603,1946,2,1,2,1,10,2.7,Downtown,1,1,7,8.2,0,340500
1604,2046,2,2,1,2,21,3.1,Lakeside,0,1,10,7.1,0,366600
1605,1577,3,3,2,1,29,2.7,Riverside,0,0,6,3.4,0,266300
1606,1788,5,5,1,1,38,3.9,Downtown,0,0,2,3.6,1,316600
1607,3411,5,5,1,1,45,6.2,Downtown,0,0,3,9.8,0,491400
1608,2425,3,2,1,1,14,2.7,Green Valley,0,0,9,9.3,1,381400
1609,2137,6,5,2,3,59,0.8,Hillcrest,0,0,7,2.6,0,293800
1610,2016,2,1,2,2,0,17.4,Lakeside,0,1,4,4.4,1,373500
1611,1400,2,1,1,1,15,18.4,Lakeside,0,0,7,1.2,1,268600
1612,1925,3,3,2,2,58,8.5,Hillcrest,0,1,3,4.7,0,239300
1613,1664,3,3,3,2,9,7.8,Hillcrest,0,1,6,9.7,0,262900
1614,2320,5,5,2,1,30,28.9,Riverside,0,0,9,6.4,1,340000
1615,1297,1,1,1,2,50,2.0,Old Town,0,1,10,6.6,0,183800
1616,500,5,3,2,1,0,16.5,Old Town,1,1,6,6.4,0,165400
1617,1492,3,2,2,1,49,1.4,Old Town,0,1,10,3.3,0,172000
1618,2183,4,3,1,2,26,0.5,Lakeside,0,1,6,2.8,0,415200
1619,3152,1,1,1,2,34,0.5,Hillcrest,0,0,1,5.4,0,361800
1620,2364,5,4,1,2,32,10.6,Green Valley,0,1,9,7.7,0,384500
1621,1262,4,3,2,1,30,9.9,Hillcrest,0,1,7,9.3,0,213900
1622,1680,4,4,1,1,3,0.5,Green Valley,0,1,3,2.1,0,323200
1623,1277,4,4,2,0,34,5.9,Hillcrest,0,1,8,8.6,1,223200
1624,1697,4,4,1,2,48,3.6,Old Town,1,1,9,2.0,0,264900
1625,1306,5,3,2,1,20,7.3,Lakeside,1,1,5,8.6,0,296300
1626,896,4,4,2,2,27,7.5,Lakeside,0,1,7,7.2,0,232000
1627,2045,5,4,2,0,16,17.8,Green Valley,0,1,6,2.2,0,304100
1628,1908,4,3,2,0,49,2.0,Old Town,1,1,6,8.5,0,228300
1629,1706,4,4,2,2,16,10.8,Green Valley,1,1,2,1.6,0,305000
1630,1990,3,2,2,2,53,6.0,Lakeside,0,1,4,4.4,1,370600
1631,2918,6,6,2,2,11,4.2,Lakeside,0,0,6,7.6,1,555300
1632,1864,1,1,1,2,6,9.7,Green Valley,1,1,5,4.0,0,290300
1633,1592,4,3,1,3,47,2.7,Hillcrest,1,0,1,2.9,0,258600
1634,2276,2,2,2,0,3,1.3,Old Town,0,1,2,9.5,0,223200
1635,897,4,4,2,1,32,10.9,Old Town,0,1,9,2.2,0,173800
1636,2214,2,1,2,1,11,4.1,Downtown,0,0,5,7.7,0,319200
1637,1374,3,2,2,3,45,4.4,Hillcrest,0,1,4,6.1,0,195700
1638,1351,4,4,2,0,4,3.7,Old Town,0,1,8,8.8,0,225200
1639,1860,3,3,2,2,27,3.8,Old Town,0,0,1,1.5,0,228800
1640,2720,4,4,2,0,5,2.3,Hillcrest,0,1,1,2.9,0,385500
1641,1390,4,3,1,0,7,1.8,Green Valley,0,0,8,3.5,0,265200
1642,2324,2,1,1,1,2,8.8,Green Valley,0,0,3,1.1,0,318400
1643,2008,4,3,2,2,43,9.7,Old Town,0,1,2,8.4,0,244500
1644,1035,3,3,2,1,7,7.3,Riverside,0,0,2,3.4,0,197900
1645,2304,3,3,1,0,33,0.5,Lakeside,0,1,8,2.7,1,428600
1646,1346,3,3,1,1,36,28.1,Downtown,0,1,4,9.3,0,166200
1647,991,3,2,1,2,46,15.1,Lakeside,0,1,4,1.8,0,172300
1648,1365,3,3,1,3,21,6.3,Hillcrest,0,1,7,6.2,0,240000
1649,1400,2,2,2,2,13,18.5,Downtown,0,1,10,6.9,1,265700
1650,2126,4,4,2,1,19,2.2,Old Town,0,0,5,5.3,0,264100
1651,1397,4,3,2,2,46,15.4,Hillcrest,0,1,6,4.6,1,222800
1652,2621,2,1,2,0,46,4.2,Hillcrest,1,0,3,2.5,1,355400
1653,1922,4,3,2,1,32,11.3,Lakeside,0,1,8,1.1,1,360100
1654,1405,2,2,3,2,4,39.8,Downtown,0,0,3,1.7,1,222100
1655,1341,4,2,2,3,18,17.8,Green Valley,0,0,6,5.7,0,228300
1656,1925,3,2,1,2,5,9.6,Lakeside,0,1,6,1.7,1,390700
1657,684,3,3,2,2,53,10.8,Hillcrest,0,1,3,8.0,1,119300
1658,603,4,4,2,3,2,9.9,Old Town,1,1,5,9.7,0,190500
1659,1313,3,2,1,1,5,7.5,Riverside,0,0,2,9.1,0,201800
1660,2146,3,2,1,1,22,1.0,Green Valley,0,1,5,2.7,0,322800
1661,1899,3,2,1,0,57,2.8,Downtown,0,1,6,2.6,0,309500
1662,1812,4,3,2,2,9,1.1,Green Valley,1,1,6,7.9,0,341200
1663,1682,3,3,1,0,11,24.5,Downtown,0,1,1,5.9,0,225900
1664,602,4,3,1,1,56,11.6,Lakeside,0,0,4,5.5,0,114600
1665,1621,2,1,1,2,32,25.5,Old Town,0,0,6,5.1,0,150700
1666,824,5,4,1,1,49,5.5,Lakeside,0,1,3,6.0,0,188200
1667,2259,5,5,1,2,48,0.5,Riverside,0,1,5,7.8,0,341300
1668,1795,2,1,1,1,32,4.9,Old Town,0,1,3,9.6,1,193400
1669,1751,3,2,3,2,47,7.4,Hillcrest,0,1,4,4.9,1,281300
1670,2019,2,2,1,2,59,12.8,Downtown,0,1,7,7.4,0,265100
1671,1978,3,3,2,0,16,6.1,Hillcrest,0,0,3,7.3,1,242600
1672,1928,5,3,2,2,5,3.3,Riverside,0,1,10,3.1,1,397500
1673,1991,4,3,1,1,27,15.5,Downtown,0,0,5,6.5,0,291700
1674,1476,2,2,1,2,41,2.4,Riverside,0,1,4,8.5,0,190500
1675,1066,5,3,3,1,20,9.6,Hillcrest,0,0,6,6.9,0,189400
1676,1988,3,3,1,0,3,7.2,Downtown,1,1,10,4.5,0,358200
1677,2595,2,2,1,1,57,16.7,Green Valley,0,0,8,5.1,0,304900
1678,2356,3,2,1,0,25,3.5,Green Valley,0,0,1,8.5,1,300000
1679,1682,2,1,1,2,8,0.5,Downtown,0,1,10,6.5,0,297300
1680,2137,5,5,2,2,30,4.0,Downtown,1,1,1,6.9,1,399900
1681,1558,3,2,1,2,53,13.2,Hillcrest,0,0,1,3.4,0,193800
1682,2011,3,3,2,1,45,39.5,Hillcrest,0,1,10,1.4,0,217100
1683,1466,4,4,1,2,3,6.4,Riverside,1,1,5,3.0,0,301000
1684,1877,3,2,1,1,11,2.1,Green Valley,0,1,3,4.7,1,356600
1685,2901,1,1,2,0,5,4.9,Green Valley,0,0,2,2.0,0,388400
1686,2225,2,1,2,2,37,12.7,Downtown,0,0,9,3.2,1,341100
1687,2624,2,2,2,2,19,6.1,Old Town,0,0,7,6.9,1,291700
1688,1375,4,3,1,1,39,16.8,Riverside,0,0,1,2.6,0,167500
1689,1423,4,3,1,3,11,4.4,Hillcrest,0,1,6,8.1,1,306800
1690,1778,3,3,1,1,20,19.7,Hillcrest,0,1,1,4.8,0,202200
1691,2106,3,3,1,2,40,1.6,Riverside,1,0,9,8.0,0,303800
1692,1685,2,1,2,1,19,9.1,Old Town,0,1,1,7.8,0,154800
1693,2357,2,1,1,0,23,9.0,Green Valley,0,1,9,1.0,0,331100
1694,1497,4,4,2,3,43,6.7,Riverside,0,1,6,9.5,1,247200
1695,2548,4,3,3,2,54,0.5,Riverside,0,0,3,7.2,0,337600
1696,2333,3,2,1,1,38,2.6,Downtown,1,0,7,4.7,0,371400
1697,1186,4,4,3,1,11,3.4,Downtown,0,1,6,1.4,0,308400
1698,2121,3,3,1,1,40,13.6,Old Town,0,0,8,8.5,0,212100
1699,1677,2,2,1,2,17,5.9,Green Valley,1,1,2,4.6,0,281600
1700,2360,1,1,3,2,1,2.7,Hillcrest,0,0,8,3.2,0,339800
1701,1504,4,4,1,2,23,1.4,Green Valley,1,1,7,2.4,1,321800
1702,1971,5,3,2,1,33,0.7,Riverside,0,1,1,3.8,1,301500
1703,2100,6,6,2,1,11,5.0,Green Valley,1,0,9,2.0,0,369500
1704,500,3,2,2,1,55,1.1,Riverside,0,1,3,3.9,1,149300
1705,766,4,2,2,2,47,4.0,Green Valley,1,1,10,9.3,0,187300
1706,1870,4,3,2,2,5,6.4,Green Valley,0,0,7,2.0,0,340300
1707,1730,4,3,2,1,12,2.3,Old Town,0,0,5,3.5,1,248200
1708,2359,4,4,1,1,47,0.7,Riverside,0,0,5,9.1,0,308000
1709,1924,5,5,1,1,33,9.8,Old Town,0,0,10,4.2,0,236200
1710,1101,2,1,1,3,54,15.9,Downtown,0,1,4,8.6,0,140600
1711,1981,4,3,3,1,57,6.6,Lakeside,0,0,7,4.3,1,326600
1712,1387,3,2,1,1,41,10.4,Old Town,0,0,3,5.4,0,141600
1713,1674,4,2,1,1,31,3.3,Green Valley,0,0,2,6.8,0,246500
1714,1520,5,3,3,2,28,6.5,Downtown,1,0,7,4.5,0,337400
1715,1992,5,3,1,3,56,0.5,Riverside,0,1,1,6.6,0,245900
1716,1018,4,4,2,0,41,5.9,Downtown,0,0,10,9.0,0,224500
1717,1184,5,5,1,0,37,17.1,Old Town,0,1,10,3.9,1,202800
1718,577,2,1,1,2,51,5.4,Lakeside,0,0,7,2.4,0,142600
1719,2979,2,1,2,2,57,4.5,Old Town,0,0,9,7.3,1,327000
1720,1251,3,2,1,2,4,5.1,Lakeside,0,0,8,6.1,1,330900
1721,1325,4,4,2,1,32,5.3,Riverside,1,1,2,5.7,0,212600
1722,1165,4,3,2,1,23,10.1,Hillcrest,0,0,4,2.2,0,177300
1723,1446,4,4,1,1,13,12.2,Downtown,0,0,4,2.3,0,280400
1724,1559,2,1,1,2,25,4.5,Lakeside,0,1,2,4.4,0,247000
1725,2138,4,3,1,1,17,7.5,Green Valley,0,1,4,9.9,0,321600
1726,1897,3,2,1,1,21,18.7,Green Valley,0,1,7,1.0,0,277600
1727,1981,2,2,1,1,43,16.8,Lakeside,0,1,6,4.8,0,241100
1728,1475,3,2,2,1,10,0.5,Old Town,0,1,1,1.3,1,230200
1729,1760,4,2,1,2,16,17.4,Riverside,0,1,5,3.7,0,249100
1730,2470,2,2,1,2,52,8.9,Riverside,0,1,1,3.1,1,343200
1731,1787,5,4,1,1,35,17.6,Hillcrest,0,0,5,7.2,0,244100
1732,1968,2,1,1,1,6,19.2,Green Valley,0,1,9,3.3,0,270900
1733,684,2,2,2,0,17,0.5,Green Valley,0,1,7,3.0,0,184900
1734,2084,3,2,1,1,47,13.5,Old Town,0,1,9,1.5,0,197900
1735,1942,4,4,3,3,1,6.7,Lakeside,0,0,9,8.7,0,404900
